Date_str,Date,Mkt-RF,SMB,HML,RF
20010305,2001-03-05,0.54,-0.6,0.04,0.019
20010306,2001-03-06,1.06,0.31,-1.02,0.019
20010307,2001-03-07,0.58,-0.01,0.46,0.019
20010308,2001-03-08,-0.14,-0.64,0.84,0.019
20010309,2001-03-09,-2.5,0.29,1.84,0.019
20010312,2001-03-12,-4.34,0.56,2.42,0.019
20010313,2001-03-13,1.61,-0.25,-1.36,0.019
20010314,2001-03-14,-2.5,0.75,0.14,0.019
20010315,2001-03-15,0.34,-0.72,0.45,0.019
20010316,2001-03-16,-2.11,-0.37,1.23,0.019
20010319,2001-03-19,1.86,-0.05,-1.31,0.019
20010320,2001-03-20,-2.4,0.62,1.39,0.019
20010321,2001-03-21,-1.88,-0.12,0.81,0.019
20010322,2001-03-22,-0.43,0.38,-1.38,0.019
20010323,2001-03-23,2.08,0.05,-1.06,0.019
20010326,2001-03-26,1.09,-0.96,0.44,0.019
20010327,2001-03-27,2.4,-0.55,-1.5,0.019
20010328,2001-03-28,-2.58,-0.12,2.08,0.019
20010329,2001-03-29,-0.53,-0.18,1.49,0.019
20010330,2001-03-30,1.19,1.57,-0.45,0.019
20010402,2001-04-02,-1.6,-1.72,1.57,0.02
20010403,2001-04-03,-3.69,0.05,2.05,0.02
20010404,2001-04-04,-0.39,-0.22,0.64,0.02
20010405,2001-04-05,4.68,0.28,-3.27,0.02
20010406,2001-04-06,-2.07,0.43,0.17,0.02
20010409,2001-04-09,0.87,0.26,-0.21,0.02
20010410,2001-04-10,2.87,-0.3,-1.5,0.02
20010411,2001-04-11,-0.1,-0.16,-0.59,0.02
20010412,2001-04-12,1.57,0.27,-1.28,0.02
20010416,2001-04-16,-0.47,-0.43,0.75,0.02
20010417,2001-04-17,1.1,0.16,-0.32,0.02
20010418,2001-04-18,3.92,-1.4,-2.72,0.02
20010419,2001-04-19,1.48,0.36,-1.32,0.02
20010420,2001-04-20,-0.87,0.13,0.15,0.02
20010423,2001-04-23,-1.72,0.27,1.23,0.02
20010424,2001-04-24,-1.15,1.13,0.82,0.02
20010425,2001-04-25,1.68,0.72,-0.8,0.02
20010426,2001-04-26,0.45,0.18,0.39,0.02
20010427,2001-04-27,1.47,-0.16,-0.18,0.02
20010430,2001-04-30,0.03,0.67,-0.42,0.02
20010501,2001-05-01,1.37,0.1,-0.88,0.015
20010502,2001-05-02,0.33,0.58,-1.09,0.015
20010503,2001-05-03,-1.58,0.25,0.93,0.015
20010504,2001-05-04,1.45,-0.21,0.17,0.015
20010507,2001-05-07,-0.34,-0.02,0.16,0.015
20010508,2001-05-08,-0.09,0.58,0.26,0.015
20010509,2001-05-09,-0.49,0.06,0.48,0.015
20010510,2001-05-10,-0.1,0.09,0.6,0.015
20010511,2001-05-11,-0.74,0.17,0.86,0.015
20010514,2001-05-14,0.11,-0.24,0.56,0.015
20010515,2001-05-15,0.06,0.46,0.27,0.015
20010516,2001-05-16,2.78,-1.09,-1.25,0.015
20010517,2001-05-17,0.52,0.78,-0.46,0.015
20010518,2001-05-18,0.22,0.15,0.03,0.015
20010521,2001-05-21,1.87,0.1,-1.29,0.015
20010522,2001-05-22,-0.15,0.33,0.14,0.015
20010523,2001-05-23,-1.71,-0.17,0.93,0.015
20010524,2001-05-24,0.41,0.5,-0.42,0.015
20010525,2001-05-25,-1.04,0.8,0.3,0.015
20010529,2001-05-29,-1.06,-0.31,1.12,0.015
20010530,2001-05-30,-1.74,-0.28,1.85,0.015
20010531,2001-05-31,0.73,-0.28,-0.11,0.015
20010601,2001-06-01,0.54,0.85,-0.58,0.013
20010604,2001-06-04,0.49,0.65,-0.14,0.013
20010605,2001-06-05,1.45,0.41,-1.32,0.013
20010606,2001-06-06,-0.97,0.02,0.24,0.013
20010607,2001-06-07,0.54,0.28,-1.23,0.013
20010608,2001-06-08,-0.99,0.03,0.69,0.013
20010611,2001-06-11,-0.98,0.03,0.83,0.013
20010612,2001-06-12,0.02,-0.13,0.11,0.013
20010613,2001-06-13,-1.06,0.55,0.72,0.013
20010614,2001-06-14,-1.96,0.04,0.76,0.013
20010615,2001-06-15,-0.46,-0.01,0.49,0.013
20010618,2001-06-18,-0.63,-0.86,0.92,0.013
20010619,2001-06-19,0.21,-0.63,0.17,0.013
20010620,2001-06-20,1.07,0.3,-0.46,0.013
20010621,2001-06-21,0.98,-0.16,-0.29,0.013
20010622,2001-06-22,-1,-0.39,0.16,0.013
20010625,2001-06-25,-0.54,0.43,-0.29,0.013
20010626,2001-06-26,-0.04,1.4,-0.09,0.013
20010627,2001-06-27,-0.22,0.83,-0.06,0.013
20010628,2001-06-28,1.31,0.13,-1.01,0.013
20010629,2001-06-29,0.35,2.52,-0.89,0.013
20010702,2001-07-02,0.56,-3.37,1.36,0.014
20010703,2001-07-03,-0.21,-0.03,0.09,0.014
20010705,2001-07-05,-1.24,0.28,0.34,0.014
20010706,2001-07-06,-2.29,0.34,0.92,0.014
20010709,2001-07-09,0.59,-0.29,0.73,0.014
20010710,2001-07-10,-1.49,-0.71,1.97,0.014
20010711,2001-07-11,-0.18,-0.51,0.31,0.014
20010712,2001-07-12,2.44,0.16,-0.75,0.014
20010713,2001-07-13,0.54,0.25,-0.49,0.014
20010716,2001-07-16,-1.16,-0.15,0.98,0.014
20010717,2001-07-17,1.05,0.52,-0.78,0.014
20010718,2001-07-18,-0.69,-0.71,0.59,0.014
20010719,2001-07-19,0.51,0.68,-0.71,0.014
20010720,2001-07-20,-0.33,0.68,-0.08,0.014
20010723,2001-07-23,-1.55,0.63,0.33,0.014
20010724,2001-07-24,-1.7,0.09,0.13,0.014
20010725,2001-07-25,1.37,-0.99,-0.12,0.014
20010726,2001-07-26,1.19,-0.42,0.23,0.014
20010727,2001-07-27,0.26,-0.33,-0.07,0.014
20010730,2001-07-30,-0.12,0,0.23,0.014
20010731,2001-07-31,0.5,-0.52,0.18,0.014
20010801,2001-08-01,0.48,0.35,0.05,0.013
20010802,2001-08-02,0.33,-0.29,0.08,0.013
20010803,2001-08-03,-0.49,0.2,0.08,0.013
20010806,2001-08-06,-1.16,-0.25,0.81,0.013
20010807,2001-08-07,0.21,-0.39,0.16,0.013
20010808,2001-08-08,-1.72,0.11,0.68,0.013
20010809,2001-08-09,-0.06,0.43,-0.51,0.013
20010810,2001-08-10,0.44,-0.38,0.04,0.013
20010813,2001-08-13,0.23,0.16,-0.14,0.013
20010814,2001-08-14,-0.3,0.53,0.45,0.013
20010815,2001-08-15,-0.75,0.54,0.12,0.013
20010816,2001-08-16,0.21,0,0.21,0.013
20010817,2001-08-17,-1.63,0.56,0.28,0.013
20010820,2001-08-20,0.71,0.04,-0.6,0.013
20010821,2001-08-21,-1.22,-0.19,0.68,0.013
20010822,2001-08-22,0.71,0.3,-0.57,0.013
20010823,2001-08-23,-0.31,-0.27,-0.14,0.013
20010824,2001-08-24,1.84,-0.16,-0.69,0.013
20010827,2001-08-27,-0.42,0.3,-0.43,0.013
20010828,2001-08-28,-1.46,0.23,0.77,0.013
20010829,2001-08-29,-0.98,0.85,0.09,0.013
20010830,2001-08-30,-1.6,0.36,0.52,0.013
20010831,2001-08-31,0.42,-0.44,0.4,0.013
20010904,2001-09-04,-0.12,-0.35,0.55,0.018
20010905,2001-09-05,-0.32,-0.64,0.49,0.018
20010906,2001-09-06,-2.13,0.28,0.43,0.018
20010907,2001-09-07,-1.83,0.3,-0.44,0.018
20010910,2001-09-10,0.37,-1.06,-0.54,0.018
20010917,2001-09-17,-5.03,0.21,-0.86,0.018
20010918,2001-09-18,-0.82,-1.39,1.03,0.018
20010919,2001-09-19,-1.67,-0.86,0.11,0.018
20010920,2001-09-20,-3.05,-0.87,-0.03,0.018
20010921,2001-09-21,-1.96,-0.36,-0.57,0.018
20010924,2001-09-24,3.82,-0.15,-0.18,0.018
20010925,2001-09-25,0.74,-0.6,0.72,0.018
20010926,2001-09-26,-0.67,-0.85,0.29,0.018
20010927,2001-09-27,1.1,-1.01,0.26,0.018
20010928,2001-09-28,2.25,0.38,0.51,0.018
20011001,2001-10-01,-0.45,-1.07,-0.18,0.01
20011002,2001-10-02,1.17,-0.3,-0.38,0.01
20011003,2001-10-03,2.28,0.48,-0.89,0.01
20011004,2001-10-04,-0.12,1.5,-0.74,0.01
20011005,2001-10-05,0.04,0.23,-1.2,0.01
20011008,2001-10-08,-0.8,0.28,0.39,0.01
20011009,2001-10-09,-0.51,-0.35,-0.03,0.01
20011010,2001-10-10,2.35,0.31,-0.43,0.01
20011011,2001-10-11,1.73,0.16,-0.15,0.01
20011012,2001-10-12,-0.57,0.46,-0.36,0.01
20011015,2001-10-15,-0.09,0.57,-0.34,0.01
20011016,2001-10-16,0.78,0.5,-0.73,0.01
20011017,2001-10-17,-2.02,0.23,0.16,0.01
20011018,2001-10-18,-0.73,0.31,-0.2,0.01
20011019,2001-10-19,0.54,0.68,-0.67,0.01
20011022,2001-10-22,1.51,-0.39,-0.46,0.01
20011023,2001-10-23,-0.51,0.03,-0.15,0.01
20011024,2001-10-24,0.08,0.47,-1,0.01
20011025,2001-10-25,1.42,0.64,-1.23,0.01
20011026,2001-10-26,0.41,0.4,-0.05,0.01
20011029,2001-10-29,-2.33,0.4,0.72,0.01
20011030,2001-10-30,-1.76,0.41,0.59,0.01
20011031,2001-10-31,0.18,1.34,-0.13,0.01
20011101,2001-11-01,2.1,-0.58,-0.63,0.008
20011102,2001-11-02,0.18,-0.81,0.43,0.008
20011105,2001-11-05,1.42,-0.64,-0.26,0.008
20011106,2001-11-06,1.44,-0.39,-0.07,0.008
20011107,2001-11-07,-0.23,0.05,-0.26,0.008
20011108,2001-11-08,0.07,-0.36,0.42,0.008
20011109,2001-11-09,0.07,-0.02,-0.04,0.008
20011112,2001-11-12,-0.07,0.72,-0.36,0.008
20011113,2001-11-13,1.86,-0.46,0.15,0.008
20011114,2001-11-14,0.34,0.42,0.51,0.008
20011115,2001-11-15,0,-1.07,1.24,0.008
20011116,2001-11-16,-0.25,0.48,0.6,0.008
20011119,2001-11-19,1.15,0.18,-0.26,0.008
20011120,2001-11-20,-0.8,0.17,-0.04,0.008
20011121,2001-11-21,-0.48,0.39,-0.24,0.008
20011123,2001-11-23,1.17,0,0.04,0.008
20011126,2001-11-26,0.72,-0.12,-0.14,0.008
20011127,2001-11-27,-0.55,0.59,0.21,0.008
20011128,2001-11-28,-1.78,0.18,0.84,0.008
20011129,2001-11-29,1.15,0.94,-0.4,0.008
20011130,2001-11-30,-0.14,-0.14,0.26,0.008
20011203,2001-12-03,-0.86,-0.05,0.26,0.007
20011204,2001-12-04,1.44,0.62,-0.27,0.007
20011205,2001-12-05,2.31,0.01,-0.46,0.007
20011206,2001-12-06,-0.12,0.24,0.7,0.007
20011207,2001-12-07,-0.74,0.82,-0.06,0.007
20011210,2001-12-10,-1.52,0.67,-0.39,0.007
20011211,2001-12-11,-0.2,0.42,0,0.007
20011212,2001-12-12,0.04,0.19,-0.08,0.007
20011213,2001-12-13,-1.51,0.49,0.05,0.007
20011214,2001-12-14,0.31,0.34,0.43,0.007
20011217,2001-12-17,1.05,0.2,0.17,0.007
20011218,2001-12-18,0.84,0.45,-0.74,0.007
20011219,2001-12-19,0.43,-0.69,-0.43,0.007
20011220,2001-12-20,-0.93,-1.18,1.17,0.007
20011221,2001-12-21,0.57,1.35,0.07,0.007
20011224,2001-12-24,0.02,0.29,0.06,0.007
20011226,2001-12-26,0.5,0.52,-0.26,0.007
20011227,2001-12-27,0.69,0.04,-0.4,0.007
20011228,2001-12-28,0.41,-0.34,0.13,0.007
20011231,2001-12-31,-1.04,0.19,0.81,0.007
20020102,2002-01-02,0.42,-0.64,0.17,0.007
20020103,2002-01-03,0.99,0.85,-0.4,0.007
20020104,2002-01-04,0.7,0.1,0.39,0.007
20020107,2002-01-07,-0.7,-0.43,0.85,0.007
20020108,2002-01-08,-0.23,1.17,0.29,0.007
20020109,2002-01-09,-0.45,0.17,-0.11,0.007
20020110,2002-01-10,0.08,-0.07,0.2,0.007
20020111,2002-01-11,-0.86,-0.09,0.23,0.007
20020114,2002-01-14,-0.85,-0.53,-0.09,0.007
20020115,2002-01-15,0.67,-0.48,0.26,0.007
20020116,2002-01-16,-1.62,0.15,0.49,0.007
20020117,2002-01-17,1.06,0.33,-0.54,0.007
20020118,2002-01-18,-1.08,-0.56,0.83,0.007
20020122,2002-01-22,-0.81,-0.18,0.03,0.007
20020123,2002-01-23,0.92,0.69,-0.16,0.007
20020124,2002-01-24,0.4,-0.27,0.29,0.007
20020125,2002-01-25,0.09,-0.19,0.3,0.007
20020128,2002-01-28,0.05,0.07,0.66,0.007
20020129,2002-01-29,-2.54,1.37,0.22,0.007
20020130,2002-01-30,1.05,0.26,-0.7,0.007
20020131,2002-01-31,1.35,-0.58,0.22,0.007
20020201,2002-02-01,-0.71,0.35,-0.29,0.007
20020204,2002-02-04,-2.37,0.71,0.16,0.007
20020205,2002-02-05,-0.35,0.32,-0.53,0.007
20020206,2002-02-06,-0.78,-0.39,-0.1,0.007
20020207,2002-02-07,-0.41,-1.16,0.9,0.007
20020208,2002-02-08,1.59,-0.34,0.41,0.007
20020211,2002-02-11,1.33,-0.27,-0.42,0.007
20020212,2002-02-12,-0.28,0.72,-0.54,0.007
20020213,2002-02-13,0.99,-0.02,-0.13,0.007
20020214,2002-02-14,-0.24,-0.54,-0.17,0.007
20020215,2002-02-15,-1.12,0.9,0.17,0.007
20020219,2002-02-19,-1.94,0.28,0.43,0.007
20020220,2002-02-20,1.33,-0.33,0.37,0.007
20020221,2002-02-21,-1.52,-0.46,0.62,0.007
20020222,2002-02-22,0.75,0.44,-0.05,0.007
20020225,2002-02-25,1.66,-1.44,0.59,0.007
20020226,2002-02-26,0.11,0.31,0.06,0.007
20020227,2002-02-27,0.08,-0.01,0.38,0.007
20020228,2002-02-28,-0.31,-0.23,0.43,0.007
20020301,2002-03-01,2.22,-0.52,-0.32,0.007
20020304,2002-03-04,1.98,-0.45,-0.17,0.007
20020305,2002-03-05,-0.54,0.56,0.1,0.007
20020306,2002-03-06,1.39,-0.1,0.3,0.007
20020307,2002-03-07,-0.42,0.62,0.07,0.007
20020308,2002-03-08,0.72,0.4,-0.11,0.007
20020311,2002-03-11,0.29,0.1,-0.04,0.007
20020312,2002-03-12,-0.28,0.36,-0.25,0.007
20020313,2002-03-13,-0.91,0.51,0,0.007
20020314,2002-03-14,-0.05,0.42,-0.04,0.007
20020315,2002-03-15,1.06,-0.98,0.32,0.007
20020318,2002-03-18,0.09,0.64,0.1,0.007
20020319,2002-03-19,0.34,0.15,-0.16,0.007
20020320,2002-03-20,-1.5,0.42,0.62,0.007
20020321,2002-03-21,0.31,1.03,-0.28,0.007
20020322,2002-03-22,-0.42,-0.15,0.25,0.007
20020325,2002-03-25,-1.45,0.64,-0.07,0.007
20020326,2002-03-26,0.6,0.53,-0.32,0.007
20020327,2002-03-27,0.55,-0.08,0.64,0.007
20020328,2002-03-28,0.29,-0.19,0.35,0.007
20020401,2002-04-01,-0.12,-0.1,-0.07,0.007
20020402,2002-04-02,-0.92,0.26,0.18,0.007
20020403,2002-04-03,-0.98,0.29,0.49,0.007
20020404,2002-04-04,0.12,-0.08,0.5,0.007
20020405,2002-04-05,-0.26,-0.18,0.74,0.007
20020408,2002-04-08,0.35,0.52,0.13,0.007
20020409,2002-04-09,-0.6,0.47,0.61,0.007
20020410,2002-04-10,1.15,0.7,-0.34,0.007
20020411,2002-04-11,-2.22,0.86,0.76,0.007
20020412,2002-04-12,0.84,1.01,0.19,0.007
20020415,2002-04-15,-0.67,0.44,-0.04,0.007
20020416,2002-04-16,2.26,-0.67,0.71,0.007
20020417,2002-04-17,-0.24,-0.49,0.34,0.007
20020418,2002-04-18,-0.14,0.52,-0.64,0.007
20020419,2002-04-19,0.07,-0.25,0.25,0.007
20020422,2002-04-22,-1.5,0.87,-0.57,0.007
20020423,2002-04-23,-0.52,0.15,0.52,0.007
20020424,2002-04-24,-0.66,0.04,0.47,0.007
20020425,2002-04-25,-0.11,0.22,-0.11,0.007
20020426,2002-04-26,-1.41,0,0.25,0.007
20020429,2002-04-29,-0.88,0.94,-0.63,0.007
20020430,2002-04-30,1.2,0.52,0.14,0.007
20020501,2002-05-01,0.74,-1,0.75,0.007
20020502,2002-05-02,-0.21,0.56,0.32,0.007
20020503,2002-05-03,-0.96,0.6,0.63,0.007
20020506,2002-05-06,-1.84,-0.06,0.88,0.007
20020507,2002-05-07,-0.36,-0.85,0.91,0.007
20020508,2002-05-08,3.57,-0.88,-1.86,0.007
20020509,2002-05-09,-1.43,-0.26,0.62,0.007
20020510,2002-05-10,-1.64,-0.08,0.37,0.007
20020513,2002-05-13,1.75,-0.35,-0.99,0.007
20020514,2002-05-14,2.2,0.5,-1.1,0.007
20020515,2002-05-15,-0.4,0.28,0.63,0.007
20020516,2002-05-16,0.35,-0.8,-0.72,0.007
20020517,2002-05-17,0.69,-0.21,-0.4,0.007
20020520,2002-05-20,-1.28,-0.16,0.98,0.007
20020521,2002-05-21,-1.16,-0.29,0.18,0.007
20020522,2002-05-22,0.37,-0.65,-0.13,0.007
20020523,2002-05-23,1.05,0.01,-0.1,0.007
20020524,2002-05-24,-1.17,-0.34,0.64,0.007
20020528,2002-05-28,-0.75,0.69,-0.41,0.007
20020529,2002-05-29,-0.67,-0.15,0.17,0.007
20020530,2002-05-30,-0.24,0.26,-0.15,0.007
20020531,2002-05-31,0.19,-0.15,0.19,0.007
20020603,2002-06-03,-2.43,-0.7,1.2,0.006
20020604,2002-06-04,-0.11,0.06,-0.64,0.006
20020605,2002-06-05,0.83,-0.14,-0.38,0.006
20020606,2002-06-06,-1.91,-0.33,0.97,0.006
20020607,2002-06-07,0.08,0.75,0,0.006
20020610,2002-06-10,0.21,-0.22,-0.39,0.006
20020611,2002-06-11,-1.7,0.58,0.38,0.006
20020612,2002-06-12,0.54,0.05,-1.31,0.006
20020613,2002-06-13,-1.1,-0.29,0.36,0.006
20020614,2002-06-14,-0.07,0.71,-0.64,0.006
20020617,2002-06-17,2.77,-0.16,-0.9,0.006
20020618,2002-06-18,0.05,-0.42,0.57,0.006
20020619,2002-06-19,-1.63,-0.02,0.45,0.006
20020620,2002-06-20,-1.37,1.26,-0.11,0.006
20020621,2002-06-21,-1.53,1.25,1.28,0.006
20020624,2002-06-24,0.18,-0.11,-0.47,0.006
20020625,2002-06-25,-1.69,0.52,0.05,0.006
20020626,2002-06-26,-0.27,1.18,-1.23,0.006
20020627,2002-06-27,1.68,0.35,-1.08,0.006
20020628,2002-06-28,0.12,0.03,1.9,0.006
20020701,2002-07-01,-2.32,-0.22,0.17,0.007
20020702,2002-07-02,-2.27,-0.91,-0.23,0.007
20020703,2002-07-03,0.41,-1.4,0.13,0.007
20020705,2002-07-05,3.55,-0.83,-0.73,0.007
20020708,2002-07-08,-1.21,-0.22,0.33,0.007
20020709,2002-07-09,-2.36,1.36,0.82,0.007
20020710,2002-07-10,-3.03,1.32,-0.05,0.007
20020711,2002-07-11,0.56,-1.49,-0.25,0.007
20020712,2002-07-12,-0.55,-0.14,-0.33,0.007
20020715,2002-07-15,-0.45,-0.5,-0.54,0.007
20020716,2002-07-16,-1.5,1.35,-0.84,0.007
20020717,2002-07-17,0.63,-0.05,-0.23,0.007
20020718,2002-07-18,-2.7,-0.42,0.71,0.007
20020719,2002-07-19,-3.38,0.96,0.24,0.007
20020722,2002-07-22,-3.18,1.21,0.42,0.007
20020723,2002-07-23,-2.86,0.05,-2.11,0.007
20020724,2002-07-24,5.43,-1.47,-1.86,0.007
20020725,2002-07-25,-0.52,0.38,-0.36,0.007
20020726,2002-07-26,1.49,-0.74,0.52,0.007
20020729,2002-07-29,5.39,-1.15,0.05,0.007
20020730,2002-07-30,0.42,-0.78,0.09,0.007
20020731,2002-07-31,0.65,-2.47,-0.17,0.007
20020801,2002-08-01,-2.68,1.46,1.03,0.006
20020802,2002-08-02,-2.36,-0.3,-0.73,0.006
20020805,2002-08-05,-3.34,1.09,0.46,0.006
20020806,2002-08-06,3.03,0.2,-0.52,0.006
20020807,2002-08-07,1.81,-1.01,-0.47,0.006
20020808,2002-08-08,3.05,-1.7,-0.21,0.006
20020809,2002-08-09,0.3,-0.75,0.06,0.006
20020812,2002-08-12,-0.43,0.37,-0.09,0.006
20020813,2002-08-13,-2.15,-0.31,0.48,0.006
20020814,2002-08-14,3.76,-0.83,-0.68,0.006
20020815,2002-08-15,1.17,-1.47,0.71,0.006
20020816,2002-08-16,0.06,1.17,-0.01,0.006
20020819,2002-08-19,2.17,-0.85,0.06,0.006
20020820,2002-08-20,-1.3,0.19,0.92,0.006
20020821,2002-08-21,1.36,0.41,0.5,0.006
20020822,2002-08-22,1.32,-0.41,-0.31,0.006
20020823,2002-08-23,-2.25,0.31,0,0.006
20020826,2002-08-26,0.83,0.69,0.29,0.006
20020827,2002-08-27,-1.55,-1.1,0.83,0.006
20020828,2002-08-28,-1.79,-0.33,0.24,0.006
20020829,2002-08-29,0.21,0.58,-0.37,0.006
20020830,2002-08-30,-0.28,-0.4,0.86,0.006
20020903,2002-09-03,-3.95,1.04,0.64,0.007
20020904,2002-09-04,1.83,0.7,0.03,0.007
20020905,2002-09-05,-1.62,-0.57,0.09,0.007
20020906,2002-09-06,1.82,0.37,0.41,0.007
20020909,2002-09-09,0.92,-0.51,-0.6,0.007
20020910,2002-09-10,0.66,-0.08,-0.2,0.007
20020911,2002-09-11,-0.03,-0.26,0.24,0.007
20020912,2002-09-12,-2.37,0.83,0.28,0.007
20020913,2002-09-13,0.38,0.25,0.28,0.007
20020916,2002-09-16,0.02,-0.57,-0.44,0.007
20020917,2002-09-17,-1.91,0.13,0.56,0.007
20020918,2002-09-18,-0.45,-0.44,0.19,0.007
20020919,2002-09-19,-2.96,0.34,0.16,0.007
20020920,2002-09-20,0.19,-0.04,0.31,0.007
20020923,2002-09-23,-1.48,-0.82,0.02,0.007
20020924,2002-09-24,-1.54,0.97,-0.46,0.007
20020925,2002-09-25,2.44,0.15,-1.16,0.007
20020926,2002-09-26,1.74,-0.8,0.93,0.007
20020927,2002-09-27,-2.98,0.43,0.75,0.007
20020930,2002-09-30,-1.28,1.49,-0.5,0.007
20021001,2002-10-01,3.56,-1.84,-0.42,0.006
20021002,2002-10-02,-2.31,0.44,0.43,0.006
20021003,2002-10-03,-1.14,0.66,-0.14,0.006
20021004,2002-10-04,-2.25,0.13,-0.19,0.006
20021007,2002-10-07,-2,-0.16,-0.49,0.006
20021008,2002-10-08,1.54,-0.53,-1.43,0.006
20021009,2002-10-09,-2.77,-0.12,-0.75,0.006
20021010,2002-10-10,3.41,-2.01,0.22,0.006
20021011,2002-10-11,3.74,-1.36,-0.39,0.006
20021014,2002-10-14,0.77,0.11,-1,0.006
20021015,2002-10-15,4.57,-1.13,0.22,0.006
20021016,2002-10-16,-2.42,0,0.42,0.006
20021017,2002-10-17,2.4,0.81,-0.46,0.006
20021018,2002-10-18,0.49,-0.19,-0.35,0.006
20021021,2002-10-21,1.65,-0.72,0.22,0.006
20021022,2002-10-22,-1.11,-0.65,0.74,0.006
20021023,2002-10-23,0.76,0.67,0.29,0.006
20021024,2002-10-24,-1.44,0.69,0.36,0.006
20021025,2002-10-25,1.69,0.06,-0.38,0.006
20021028,2002-10-28,-0.83,-0.08,-0.26,0.006
20021029,2002-10-29,-0.87,1.11,-0.27,0.006
20021030,2002-10-30,1.03,0.41,-0.45,0.006
20021031,2002-10-31,-0.41,0.25,0.35,0.006
20021101,2002-11-01,1.73,0.77,-0.31,0.006
20021104,2002-11-04,0.79,0.24,-0.41,0.006
20021105,2002-11-05,0.63,-0.92,0.1,0.006
20021106,2002-11-06,0.98,0.63,0.19,0.006
20021107,2002-11-07,-2.22,0.46,-0.36,0.006
20021108,2002-11-08,-0.92,-0.15,0.24,0.006
20021111,2002-11-11,-2.09,-0.46,0.44,0.006
20021112,2002-11-12,0.83,0.48,-0.12,0.006
20021113,2002-11-13,0.02,0.49,-0.31,0.006
20021114,2002-11-14,2.43,0.22,-0.74,0.006
20021115,2002-11-15,0.61,-0.81,-0.08,0.006
20021118,2002-11-18,-1,0.32,-0.14,0.006
20021119,2002-11-19,-0.48,-0.25,0.3,0.006
20021120,2002-11-20,1.93,0.61,-0.93,0.006
20021121,2002-11-21,2.16,-0.15,-0.14,0.006
20021122,2002-11-22,-0.22,0.57,0.24,0.006
20021125,2002-11-25,0.36,0.9,0.04,0.006
20021126,2002-11-26,-2.03,0.59,0.49,0.006
20021127,2002-11-27,2.78,0.11,-0.1,0.006
20021129,2002-11-29,-0.32,-0.67,0.5,0.006
20021202,2002-12-02,-0.1,0.68,-0.11,0.005
20021203,2002-12-03,-1.54,0.22,-0.62,0.005
20021204,2002-12-04,-0.38,-0.32,0.38,0.005
20021205,2002-12-05,-1.11,0.03,0.7,0.005
20021206,2002-12-06,0.61,-0.08,-0.02,0.005
20021209,2002-12-09,-2.26,-0.23,0.21,0.005
20021210,2002-12-10,1.44,0.31,-0.1,0.005
20021211,2002-12-11,0.1,-0.29,0.33,0.005
20021212,2002-12-12,-0.27,0.67,0.23,0.005
20021213,2002-12-13,-1.37,-0.44,0.41,0.005
20021216,2002-12-16,2.21,-0.48,-0.36,0.005
20021217,2002-12-17,-0.76,-0.33,0.58,0.005
20021218,2002-12-18,-1.34,-0.33,-0.11,0.005
20021219,2002-12-19,-0.7,0.52,0.33,0.005
20021220,2002-12-20,1.23,-0.45,-0.35,0.005
20021223,2002-12-23,0.24,0.42,-0.01,0.005
20021224,2002-12-24,-0.52,0.21,-0.03,0.005
20021226,2002-12-26,-0.19,0.37,0.05,0.005
20021227,2002-12-27,-1.53,0.44,-0.05,0.005
20021230,2002-12-30,0.34,-0.84,0.01,0.005
20021231,2002-12-31,0.12,-0.05,0.72,0.005
20030102,2003-01-02,3.14,-0.81,-0.35,0.005
20030103,2003-01-03,-0.11,-0.47,0.15,0.005
20030106,2003-01-06,2.13,-0.55,-0.42,0.005
20030107,2003-01-07,-0.63,0.22,-0.12,0.005
20030108,2003-01-08,-1.34,0.06,0.56,0.005
20030109,2003-01-09,1.89,-0.09,-0.42,0.005
20030110,2003-01-10,0.04,0.04,0.22,0.005
20030113,2003-01-13,-0.12,0.11,0.18,0.005
20030114,2003-01-14,0.55,0.12,-0.17,0.005
20030115,2003-01-15,-1.32,0.63,0.57,0.005
20030116,2003-01-16,-0.34,0.2,0.19,0.005
20030117,2003-01-17,-1.4,-0.45,0.62,0.005
20030121,2003-01-21,-1.53,0.57,-0.45,0.005
20030122,2003-01-22,-0.94,0.42,-0.3,0.005
20030123,2003-01-23,0.99,0.15,-0.8,0.005
20030124,2003-01-24,-2.78,0.47,0.54,0.005
20030127,2003-01-27,-1.65,0.24,-0.2,0.005
20030128,2003-01-28,1.26,0.16,-0.45,0.005
20030129,2003-01-29,0.63,-0.22,-0.01,0.005
20030130,2003-01-30,-2.13,0.77,-0.52,0.005
20030131,2003-01-31,1.28,-0.3,0.25,0.005
20030203,2003-02-03,0.37,-0.69,-0.19,0.005
20030204,2003-02-04,-1.34,1.16,-0.27,0.005
20030205,2003-02-05,-0.49,0.19,-0.01,0.005
20030206,2003-02-06,-0.64,-0.01,0.17,0.005
20030207,2003-02-07,-1.06,-0.42,-0.24,0.005
20030210,2003-02-10,0.69,0.09,0.06,0.005
20030211,2003-02-11,-0.71,0.3,-0.26,0.005
20030212,2003-02-12,-1.25,0.17,0.13,0.005
20030213,2003-02-13,-0.26,-0.03,-0.25,0.005
20030214,2003-02-14,1.9,-0.84,-0.6,0.005
20030218,2003-02-18,1.97,-0.42,-0.06,0.005
20030219,2003-02-19,-0.7,-0.29,-0.01,0.005
20030220,2003-02-20,-0.83,0.86,-0.16,0.005
